cache-misses,instructions,power
10371.55,8233941.81,3.12
10421.35,8234693.75,3.12
10494.44,8236397.57,3.12
12659.80,8303800.36,3.12
14787.70,8370037.59,3.12
17655.75,8459313.86,3.13
19705.23,8523113.66,3.13
17473.30,8453963.48,3.13
15268.14,8385642.62,3.13
12295.96,8293558.00,3.13
10175.47,8229085.37,3.13
13711.79,8412739.16,3.13
17189.65,8593356.58,3.13
21801.59,8832870.99,3.12
25275.81,9013297.28,3.12
21900.52,8832579.59,3.12
18526.42,8651925.62,3.12
13905.37,8404508.22,3.12
10562.22,8225555.08,3.12
10395.75,8225998.69,3.12
10230.06,8226440.22,3.12
10010.34,8227025.73,3.12
9841.05,8227476.86,3.12
10482.67,8260049.89,3.12
12408.09,8357788.77,3.12
14110.44,8444204.54,3.12
15394.19,8509370.53,3.12
15353.25,8530110.93,3.12
15099.43,8587218.33,3.12
14868.85,8639095.44,3.14
14697.78,8677584.91,3.14
14387.80,8658170.24,3.14
13429.10,8568823.21,3.14
12499.86,8482221.13,3.12
11821.37,8418987.86,3.12
11642.31,8392117.93,3.12
11409.54,8335922.31,3.12
11191.97,8283393.95,3.12
11027.90,8243782.39,3.12
10893.30,8233497.11,3.12
10535.65,8224494.92,3.12
10192.01,8215845.53,3.12
9937.06,8209428.24,3.12
11585.03,8295357.92,3.12
17557.41,8601841.40,3.12
23315.79,8897343.57,3.13
27681.03,9121353.28,3.13
27059.15,9086514.92,3.13
22017.09,8817590.39,3.13
17252.18,8563447.89,3.13
13658.96,8371799.44,3.13
12577.47,8316264.77,3.13
11644.93,8274244.95,3.13
10737.84,8233371.34,3.12
10064.83,8203045.75,3.12
9905.14,8198011.50,3.12
9909.25,8206038.43,3.12
9913.27,8213875.29,3.12
9916.32,8219816.13,3.12
11514.72,8327160.67,3.12
17458.35,8721578.70,3.12
23098.78,9095876.46,3.12
27352.22,9378133.78,3.12
27778.84,9331327.88,3.12
25264.18,8886330.07,3.12
22790.25,8448539.06,3.14
20914.85,8116665.22,3.14
20182.31,8083592.51,3.14
19182.08,8267386.50,3.14
18246.91,8439223.28,3.12
17529.96,8570964.82,3.12
18136.50,8647972.75,3.12
21153.57,8794259.27,3.12
24078.35,8936070.72,3.14
26283.92,9043010.50,3.14
25795.48,9025117.50,3.14
21386.74,8833636.15,3.14
17059.43,8645691.36,3.12
13725.27,8500881.45,3.12
12585.60,8440033.54,3.12
12100.02,8374643.89,3.12
11613.22,8309089.42,3.11
11252.05,8260452.23,3.11
11304.97,8254582.92,3.11
11982.70,8293720.76,3.11
12632.17,8331227.04,3.12
13140.92,8360606.96,3.12
13152.67,8361356.23,3.12
12540.62,8326292.30,3.12
11922.32,8290871.22,3.13
11453.62,8264019.75,3.13
11299.93,8254848.38,3.13
11275.96,8252026.41,3.13
11252.22,8249231.86,3.12
11234.32,8247124.50,3.12
11189.78,8246249.62,3.12
11033.39,8245716.05,3.12
10876.67,8245181.37,3.12
10758.48,8244778.17,3.12
10914.50,8264361.58,3.12
11771.10,8348274.83,3.12
12668.32,8436166.22,3.12
13323.43,8500340.88,3.12
14548.94,8555541.67,3.12
18718.29,8683765.79,3.12
23037.29,8816591.95,3.13
26241.70,8915140.40,3.13
26668.31,8919596.46,3.13
22764.74,8761490.45,3.13
18766.75,8599560.03,3.12
15751.87,8477448.57,3.12
14133.56,8410023.85,3.12
12868.85,8350141.02,3.12
11512.59,8285923.91,3.13
10522.30,8239035.22,3.13
10138.97,8227988.68,3.13
10352.07,8270306.87,3.13
10572.37,8314055.15,3.12
10738.50,8347045.66,3.12
10800.57,8354586.27,3.12
10727.32,8317308.79,3.12
10648.12,8277005.57,3.12
10590.29,8247577.83,3.12
10572.82,8235287.11,3.12
10614.00,8240355.77,3.12
10656.91,8245636.98,3.12
10689.97,8249706.11,3.12
10977.06,8278664.79,3.12
12265.22,8407020.11,3.12
13612.65,8541281.82,3.13
14628.74,8642528.36,3.13
15719.95,8719361.86,3.13
18608.65,8809872.62,3.13
21872.75,8912145.53,3.13
24294.50,8988025.44,3.13
25136.24,8999283.99,3.13
21059.24,8780076.84,3.13
16472.28,8533450.07,3.12
13069.04,8350468.92,3.12
10938.30,8236203.55,3.12
10762.41,8228639.28,3.12
10570.09,8220368.18,3.12
10425.06,8214130.96,3.12
10380.46,8212592.00,3.12
10676.59,8227743.00,3.12
11007.68,8244682.42,3.12
11257.36,8257456.41,3.12
11504.06,8272213.53,3.12
12068.01,8315741.04,3.12
12727.99,8366680.63,3.12
13209.88,8403874.61,3.12
13426.65,8421378.81,3.12
12790.01,8377403.38,3.12
12072.20,8327822.01,3.12
11530.91,8290432.78,3.12
11219.74,8271061.36,3.12
11630.77,8314823.72,3.12
12115.99,8366485.09,3.12
12470.28,8404206.08,3.12
13364.99,8466559.12,3.12
17988.73,8727610.63,3.12
23247.68,9024524.65,3.12
27213.44,9248427.03,3.12
29901.97,9391310.09,3.12
29185.83,9282302.09,3.12
28332.44,9152402.83,3.14
27709.34,9057555.74,3.14
26845.15,8970625.69,3.14
23592.23,8811528.49,3.14
19789.91,8625561.00,3.12
16968.83,8487585.12,3.12
14852.13,8385826.56,3.12
13898.09,8352997.51,3.12
12794.54,8315024.20,3.12
11944.27,8285766.08,3.12
11287.02,8262397.18,3.12
10802.07,8239623.39,3.12
10238.54,8213158.72,3.12
9813.57,8193201.76,3.12
9519.82,8179802.96,3.12
9742.91,8193843.15,3.12
10010.15,8210661.65,3.12
10212.74,8223411.15,3.12
10385.56,8233260.95,3.12
10632.87,8239267.29,3.12
10930.42,8246493.52,3.12
11151.19,8251854.91,3.12
11329.61,8257148.93,3.12
11414.41,8268678.17,3.12
11514.93,8282343.64,3.12
11589.51,8292482.54,3.12
12159.08,8324621.30,3.12
16904.15,8550818.19,3.12
22516.15,8818341.09,3.13
26748.15,9020079.67,3.13
29635.48,9158383.89,3.13
24606.71,8925868.87,3.13
18682.90,8651969.92,3.12
14215.77,8445423.16,3.12
10774.53,8286906.84,3.12
12552.77,8375859.23,3.12
14737.21,8485130.92,3.12
16357.93,8566203.47,3.12
17606.13,8623601.85,3.12
16802.16,8529270.55,3.12
41959.52,9568727.87,3.29
33802.24,9272839.27,3.29
27084.47,9029166.04,3.29
20366.70,8785492.81,3.29
13900.89,8551746.87,3.29
13246.16,8536725.49,3.29
12663.49,8523357.31,3.29
12067.87,8509692.07,3.29
11668.51,8508665.72,3.28
15096.81,8679836.09,3.28
18291.59,8839346.58,3.28
21418.39,8995463.24,3.28
24660.56,9157389.18,3.29
20907.65,8970587.89,3.29
17475.18,8799736.42,3.29
14042.70,8628884.94,3.29
10006.66,8427536.31,3.29
9692.63,8406274.19,3.29
9410.09,8387143.64,3.29
9127.55,8368013.10,3.29
8818.00,8347161.34,3.28
9018.00,8362042.16,3.28
9202.00,8375732.64,3.28
9386.01,8389423.12,3.28
9602.05,8405251.65,3.28
9589.85,8401181.47,3.28
9578.59,8397427.64,3.28
9567.33,8393673.81,3.28
9590.56,8391619.06,3.28
10075.06,8423322.19,3.28
10523.01,8452633.26,3.28
10970.95,8481944.33,3.28
11478.58,8514575.70,3.29
11124.11,8483220.30,3.29
10802.06,8454732.51,3.29
10480.00,8426244.71,3.29
10323.08,8407655.18,3.28
13446.11,8617390.12,3.28
16348.06,8812277.89,3.28
19250.01,9007165.66,3.28
22532.02,9223729.57,3.29
19886.32,8996387.87,3.29
17445.60,8786659.58,3.29
15004.87,8576931.30,3.29
12069.30,8328636.93,3.28
11488.34,8339669.80,3.28
10945.08,8349986.74,3.28
10401.81,8360303.67,3.28
9771.59,8373685.69,3.28
10182.97,8385525.15,3.28
10564.76,8396512.91,3.28
10946.55,8407500.67,3.28
11412.39,8420883.19,3.29
11551.94,8424496.41,3.29
11683.11,8427892.45,3.29
11817.12,8431362.32,3.29
12043.54,8438961.50,3.30
13207.41,8498591.59,3.30
14351.43,8557204.33,3.30
15471.11,8614569.99,3.30
16772.23,8680774.69,3.29
15357.30,8599971.36,3.29
14020.13,8523609.34,3.29
12682.97,8447247.31,3.29
11003.70,8352082.21,3.28
10528.52,8339299.56,3.28
10087.25,8327428.78,3.28
9645.97,8315557.99,3.28
9292.28,8311038.65,3.28
13017.19,8511676.27,3.28
16556.82,8702334.25,3.28
20096.46,8892992.23,3.28
24367.83,9123293.22,3.29
21173.93,8956125.74,3.29
18064.02,8793354.83,3.29
15020.29,8634047.13,3.29
11340.24,8436681.68,3.29
13131.88,8421606.22,3.29
14845.28,8407189.09,3.29
16558.68,8392771.95,3.29
18679.22,8376202.70,3.28
17288.95,8429295.46,3.28
15912.17,8481873.19,3.28
14564.68,8533332.24,3.28
12826.32,8596033.30,3.29
12091.63,8526284.29,3.29
11384.62,8459162.99,3.29
10677.62,8392041.68,3.29
9771.75,8306433.48,3.29
9652.89,8306111.40,3.29
9533.19,8305787.03,3.29
9416.04,8305469.57,3.29
9287.00,8306073.64,3.28
9933.52,8337186.04,3.28
10559.05,8367287.81,3.28
11198.17,8398043.97,3.28
12101.29,8442575.54,3.30
15847.06,8658554.13,3.30
19480.53,8868058.18,3.30
23114.01,9077562.23,3.30
27732.60,9343106.53,3.30
24706.01,9139956.31,3.30
21695.76,8937903.57,3.30
18749.57,8740149.82,3.30
14954.42,8486367.58,3.28
13795.90,8450210.87,3.28
12663.96,8414883.58,3.28
11532.02,8379556.30,3.28
10051.15,8333331.51,3.28
9959.72,8330087.42,3.28
9870.13,8326908.81,3.28
9778.59,8323661.11,3.28
9674.58,8320232.71,3.29
10331.89,8358419.77,3.29
10977.63,8395934.12,3.29
11623.36,8433448.47,3.29
12466.51,8482350.98,3.29
11967.91,8448000.72,3.29
11466.13,8413430.95,3.29
10975.02,8379596.70,3.29
10338.52,8336107.41,3.28
10543.18,8379648.88,3.28
10745.33,8422654.95,3.28
10947.47,8465661.01,3.28
11216.00,8522433.50,3.28
11215.52,8484738.22,3.28
11215.06,8448192.91,3.28
11214.60,8411647.61,3.28
11234.94,8364865.82,3.28
14253.60,8533474.47,3.28
17251.31,8700913.30,3.28
20249.02,8868352.13,3.28
24254.54,9092105.39,3.29
21308.10,8933312.91,3.29
18373.12,8775138.03,3.29
15438.14,8616963.16,3.29
11546.10,8407209.52,3.29
11351.84,8394783.59,3.29
10955.52,8367555.92,3.29
10691.36,8349407.66,3.29
10335.31,8324946.96,3.28
10273.54,8322676.03,3.28
10091.56,8316111.40,3.28
9970.04,8311727.74,3.28
9808.90,8305914.62,3.28
9809.67,8308923.11,3.28
9823.98,8318579.17,3.28
9833.84,8325227.58,3.28
9846.63,8333856.36,3.28
9776.42,8329283.55,3.28
9555.86,8314213.36,3.28
9412.26,8304401.71,3.28
9211.23,8290665.39,3.28
9458.84,8310284.56,3.28
10222.65,8370694.71,3.28
10735.61,8411265.30,3.28
11415.84,8465065.43,3.28
13060.87,8549197.37,3.28
18161.59,8807852.03,3.28
21568.39,8980608.73,3.28
26160.16,9213454.71,3.30
24597.87,9128463.09,3.30
19524.93,8853768.61,3.30
16053.65,8665802.84,3.30
11299.52,8408371.45,3.28
11280.31,8420225.72,3.28
11663.96,8480795.72,3.28
11923.29,8521740.00,3.28
12267.20,8576035.67,3.28
12002.68,8554798.70,3.28
11127.94,8480290.25,3.28
10535.52,8429829.10,3.28
9749.92,8362913.22,3.28
9804.05,8365119.14,3.28
10118.49,8384192.32,3.28
10330.29,8397039.07,3.28
10615.75,8414354.25,3.28
11644.48,8388078.44,3.28
14818.66,8303706.86,3.28
16976.36,8246353.84,3.28
19837.66,8170298.74,3.29
18993.83,8187310.42,3.29
15717.22,8257138.26,3.29
13419.90,8306096.33,3.29
10389.40,8370679.32,3.28
10109.72,8370463.86,3.28
9721.80,8358978.15,3.28
9460.85,8351251.55,3.28
9114.80,8341005.40,3.28
10620.13,8422196.12,3.28
15517.80,8684807.09,3.28
18818.57,8861793.41,3.28
23195.68,9096492.66,3.29
37390.15,15322566.63,3.29
81646.68,35065455.93,3.29
111979.07,48596765.61,3.29
152202.44,66540458.89,3.62
142750.49,89481569.53,3.62
100964.60,159162810.25,3.62
72027.23,207418148.42,3.62
32395.61,273506981.15,3.94
27956.21,278299620.49,3.94
22996.98,278156645.36,3.94
19576.54,278058033.74,3.94
15040.74,277927266.15,3.93
15203.09,277932896.38,3.93
17202.08,277993659.34,3.93
18594.98,278035998.92,3.93
20502.63,278093985.74,3.94
19895.90,278073439.13,3.94
17399.65,277990705.71,3.94
15669.50,277933363.15,3.94
13375.16,277857321.94,3.94
13030.59,277836974.07,3.94
12709.07,277796545.21,3.94
12483.95,277768239.28,3.94
12180.54,277730087.81,3.94
13582.66,277788344.79,3.94
18308.37,277993990.33,3.94
21598.41,278137161.09,3.94
25961.29,278327017.96,3.95
25184.51,278298885.39,3.95
20848.87,278129309.46,3.95
17800.72,278010090.13,3.95
13692.35,277849403.21,3.94
13982.87,277861476.71,3.94
16645.48,277968024.25,3.94
18522.21,278043124.08,3.94
21092.52,278145978.18,3.95
20537.67,278133248.79,3.95
17760.96,278053816.01,3.95
15814.58,277998136.45,3.95
13233.52,277924300.51,3.95
12771.28,277892347.89,3.95
12354.66,277815254.02,3.95
12064.09,277761483.19,3.95
11678.76,277690178.39,3.94
11879.43,277676555.31,3.94
12752.16,277663260.40,3.94
13371.46,277653826.19,3.94
14219.63,277640905.41,3.95
14169.96,277646919.41,3.95
13653.61,277672639.07,3.95
13289.31,277690785.34,3.95
12806.21,277714848.86,3.95
12703.18,277715762.24,3.95
12589.04,277706777.35,3.95
12507.72,277700376.22,3.95
12396.35,277691609.45,3.95
13616.78,277757631.18,3.95
17850.21,277987858.64,3.95
20848.86,278150934.93,3.95
24825.33,278367188.27,3.95
24258.47,278352584.22,3.95
20049.66,278181586.34,3.95
17084.83,278061129.87,3.95
13153.22,277901394.10,3.94
12824.37,277865900.68,3.94
13879.59,277830497.81,3.94
14636.44,277805105.27,3.94
15656.54,277770880.53,3.96
19105.39,278221589.77,3.96
30964.55,279868920.07,3.96
39356.89,281034680.97,3.96
50485.85,282580581.29,3.99
48943.49,282399871.45,3.99
36689.85,280817747.29,3.99
27860.72,279677777.68,3.99
15960.58,278141296.90,3.95
13789.45,277866483.39,3.95
13346.23,277829030.32,3.95
13033.36,277802592.60,3.95
12625.28,277768108.62,3.95
12579.47,277758588.36,3.95
12684.21,277746652.87,3.95
12758.87,277738145.96,3.95
12857.88,277726865.05,3.95
14659.40,277784853.51,3.95
21152.99,278003516.27,3.95
25863.18,278162125.52,3.95
32109.30,278372455.18,3.96
31804.76,278376544.24,3.96
25865.08,278230278.40,3.96
21510.63,278123049.32,3.96
15546.93,277976192.10,3.95
14263.78,277938444.35,3.95
13641.67,277899541.02,3.95
13191.57,277871394.24,3.95
12584.91,277833457.27,3.95
12596.82,277814175.76,3.95
13083.23,277770133.78,3.95
13438.82,277737937.05,3.95
13910.37,277695241.38,3.95
13789.31,277687369.82,3.95
12930.38,277693148.96,3.95
12282.37,277697509.03,3.95
11427.54,277703260.62,3.96
11775.00,277727876.33,3.96
13737.40,277816001.59,3.96
15177.80,277880685.51,3.96
17087.90,277966462.02,3.96
17205.63,277968984.88,3.96
15949.32,277901693.58,3.96
15032.31,277852576.18,3.96
13796.34,277786374.45,3.95
13476.09,277773106.95,3.95
13263.05,277776501.48,3.95
13105.93,277779005.06,3.95
12897.58,277782325.02,3.95
14001.69,277852474.74,3.95
18599.75,278128909.93,3.95
21970.84,278331579.53,3.95
26514.49,278604742.90,3.96
26287.09,278606210.29,3.96
21431.19,278373609.55,3.96
17891.17,278204039.82,3.96
13196.79,277979175.61,3.96
12119.29,277910285.78,3.96
12163.21,277845209.42,3.96
12195.82,277796869.28,3.96
12239.08,277732766.05,3.96
12499.38,277724519.62,3.96
13498.52,277756317.67,3.96
14248.28,277780179.11,3.96
15275.13,277812858.90,3.96
15245.10,277815495.64,3.96
14186.96,277795956.41,3.96
13397.72,277781382.54,3.96
12333.96,277761739.50,3.95
12145.90,277757523.80,3.95
12414.80,277759546.52,3.95
12615.80,277761058.45,3.95
12886.70,277763096.27,3.95
12867.95,277768021.23,3.95
12529.08,277785657.38,3.95
12275.25,277798867.32,3.95
11933.14,277816672.01,3.95
15676.82,278244086.10,3.95
31028.33,279940019.97,3.95
42551.02,281212970.75,3.95
57831.11,282901014.17,4.00
58534.86,282963535.00,4.00
44103.83,281306226.60,4.00
32918.96,280021718.23,4.00
18164.45,278327260.39,3.95
14407.88,277889893.28,3.95
14684.80,277897061.28,3.95
14890.37,277902382.34,3.95
15158.50,277909322.85,3.99
21416.25,278279591.48,3.99
47437.49,279830118.85,3.99
67278.49,281012383.74,3.99
94452.02,282631572.61,3.95
95160.85,282682717.37,3.95
68396.44,281124737.67,3.95
48105.17,279943565.59,3.95
21197.19,278377228.71,3.96
13283.73,277913310.38,3.96
13368.23,277904225.90,3.96
13434.41,277897110.65,3.96
13521.72,277887724.57,3.95
13567.83,277877326.50,3.95
13659.48,277844624.04,3.95
13729.31,277819709.07,3.95
13821.91,277786669.66,3.96
13773.39,277783148.47,3.96
13434.85,277811876.87,3.96
13178.50,277833630.90,3.96
12838.55,277862478.63,3.96
13644.72,277915532.09,3.96
17631.44,278108935.75,3.96
20707.43,278258158.31,3.96
24920.19,278462528.34,3.96
25251.53,278480978.52,3.96
21494.63,278308922.46,3.96
18613.21,278176960.87,3.96
14729.56,277999099.60,3.96
13967.33,277929998.17,3.96
15653.65,277859124.26,3.96
16978.84,277803428.15,3.96
18698.77,277731141.73,3.96
18874.19,277720052.63,3.96
17342.75,277768193.37,3.96
16162.12,277805306.49,3.96
14596.50,277854521.71,3.96
13970.84,277865785.83,3.96
13457.76,277843812.77,3.96
13057.84,277826685.88,3.96
12518.82,277803601.82,3.96
12266.47,277795499.12,3.96
11916.82,277792881.53,3.96
11643.68,277790836.81,3.96
11275.54,277788080.90,3.96
11233.49,277788082.51,3.96
11588.64,277792154.91,3.96
11864.30,277795315.81,3.96
12235.84,277799576.15,3.96
13428.24,277851968.82,3.96
18262.69,278081656.93,3.96
22022.90,278260307.22,3.96
27091.01,278501096.73,3.97
27777.55,278535450.08,3.97
23454.48,278337941.91,3.97
20009.57,278180553.98,3.97
15538.51,277976284.54,3.96
14084.73,277897752.27,3.96
14271.78,277850668.20,3.96
14418.09,277813836.86,3.96
14612.12,277764995.29,3.96
14543.75,277746987.35,3.96
13887.85,277743787.13,3.96
13369.19,277741256.56,3.96
12670.14,277737845.80,3.95
12418.74,277734947.74,3.95
12398.86,277727048.13,3.95
12383.58,277720975.73,3.95
12362.19,277712474.37,3.96
12381.10,277709034.40,3.96
12503.89,277706288.67,3.96
12600.58,277704126.55,3.96
12728.80,277701259.38,3.96
12731.61,277706579.80,3.96
12513.79,277737867.08,3.96
12340.36,277762778.56,3.96
12106.60,277796354.91,3.96
12053.08,277803294.35,3.96
12206.65,277777653.01,3.96
12328.13,277757368.33,3.96
12489.23,277730469.08,3.96
13344.54,277765186.84,3.96
17318.39,277989572.23,3.96
20497.71,278169093.79,3.96
24782.88,278411057.62,3.96
25567.03,278461395.18,3.96
21401.30,278256777.67,3.96
18060.53,278092681.98,3.96
13485.14,277867942.23,3.95
11806.89,277782894.05,3.95
11623.92,277761014.73,3.95
11478.05,277743572.35,3.95
11284.61,277720442.24,3.96
11256.80,277711764.30,3.96
11503.07,277713636.16,3.96
11701.55,277715144.71,3.96
11973.38,277717210.78,3.96
12083.24,277713680.83,3.96
12134.60,277692177.92,3.96
12175.72,277674962.17,3.96
12230.24,277652132.59,3.96
12280.02,277646087.71,3.96
12427.02,277662163.14,3.96
12546.01,277675174.87,3.96
12706.38,277692712.41,3.96
12775.08,277700696.93,3.96
12801.98,277706142.65,3.96
12824.27,277710656.48,3.96
12853.21,277716514.85,3.96
16075.08,277965277.62,3.96
33245.75,279283143.96,3.96
47206.35,280354633.67,3.96
66022.80,281798815.46,3.99
70828.82,282150735.23,3.99
55284.86,280864416.08,3.99
42834.74,279834123.37,3.99
26324.79,278467865.65,3.96
19098.76,277883560.89,3.96
17314.11,277810916.95,3.96
15854.72,277751512.11,3.96
13887.70,277671444.72,3.96
13045.76,277644736.20,3.96
12900.47,277684148.85,3.96
12784.47,277715617.11,3.96
12630.64,277757346.76,3.96
12542.06,277770302.10,3.96
12411.16,277742611.50,3.96
12307.79,277720744.65,3.96
12165.37,277690616.99,3.96
12523.64,277670469.46,3.96
14938.00,277627928.12,3.96
16891.24,277593511.51,3.96
19481.42,277547872.10,3.96
20247.93,277540993.41,3.96
18178.56,277615439.50,3.96
16433.11,277678232.20,3.96
14167.74,277759729.10,3.96
13114.53,277788242.54,3.96
12792.37,277745374.69,3.96
12525.68,277709887.29,3.96
12166.22,277662056.44,3.96
21403.89,276497867.93,3.96
74271.33,270064406.69,3.96
117743.88,264774213.52,3.96
175392.26,257758957.37,4.02
196440.76,249092501.53,4.02
168596.97,217663244.20,4.02
145635.42,191744920.35,4.02
115186.41,157374969.16,3.87
99322.98,141013705.22,3.87
87381.30,136903839.07,3.87
77408.63,133471633.71,3.87
64184.02,128920230.94,3.79
55901.19,126591386.59,3.79
43902.71,125689411.52,3.79
33844.03,124933259.85,3.79
20286.69,123914098.90,3.76
13988.14,124325692.27,3.76
13718.57,129872487.11,3.76
13486.93,134638834.32,3.76
13186.28,140824944.54,3.83
13033.56,143751990.07,3.83
12967.08,143747919.75,3.83
12909.81,143744413.78,3.83
12834.27,143739788.88,3.83
12812.68,141233264.98,3.83
12890.59,125839985.26,3.83
12955.83,112951131.56,3.83
13042.34,95859390.79,3.67
13620.48,90022780.21,3.67
17126.38,105674479.59,3.67
20095.80,118931131.76,3.67
24033.51,136510605.29,3.77
25594.81,145862141.41,3.77
22667.82,149462130.89,3.77
20104.48,152614858.26,3.77
16723.05,156773775.22,3.84
16575.27,158194756.56,3.84
26619.81,154204421.75,3.84
35176.07,150805323.37,3.84
46708.43,146223929.90,3.81
50940.89,141654769.41,3.81
41316.91,125670765.90,3.81
33096.03,112017113.97,3.81
22015.72,93614365.72,3.62
16418.32,84396864.26,3.62
15574.61,83547490.68,3.62
14851.57,82819602.83,3.62
13877.05,81838536.61,3.65
13427.44,81666193.80,3.65
13686.23,83917208.24,3.65
13908.59,85851258.87,3.65
14203.45,88415978.19,3.65
14291.59,91527118.83,3.65
13805.66,104199730.66,3.65
13387.15,115114215.65,3.65
12823.07,129825043.25,3.73
12498.29,137521262.19,3.73
12214.94,139246436.33,3.73
11964.98,140768311.61,3.73
11640.56,142743511.43,3.83
12040.24,143796762.57,3.83
16262.73,143997374.77,3.83
20075.84,144178537.86,3.83
24762.80,144401217.50,3.83
26911.41,144504048.50,3.83
23421.85,144343817.11,3.83
20268.71,144199033.21,3.83
16109.25,144008041.67,3.83
13977.79,143906669.61,3.83
14254.03,143892335.05,3.83
14494.48,143879857.87,3.83
14813.33,143863312.05,3.83
14932.09,143854828.17,3.83
14484.23,143859803.34,3.83
14093.27,143864146.34,3.83
13574.83,143869905.53,3.83
13264.87,143871370.70,3.83
13059.90,143855323.35,3.83
12877.05,143841008.31,3.83
12622.66,143821091.73,3.83
12531.15,143812951.61,3.83
12858.14,143830605.65,3.83
13144.98,143846092.07,3.83
13531.59,143866965.08,3.83
13720.72,143876285.04,3.83
13563.47,143860529.13,3.83
13422.43,143846397.99,3.83
13232.34,143827351.67,3.82
13727.23,143837982.23,3.82
18721.76,144014802.12,3.82
23310.32,144177249.44,3.82
29363.31,144391541.65,3.84
32112.95,144491558.95,3.84
27220.86,144341462.85,3.84
22894.80,144208733.80,3.84
17158.08,144032723.55,3.83
13810.36,143927687.30,3.83
13544.97,143897236.57,3.83
13307.23,143869957.53,3.83
12986.80,143833190.14,3.83
12810.45,143811284.59,3.83
12883.60,143803272.33,3.83
12949.30,143796076.48,3.83
13037.85,143786377.72,3.83
13071.71,143781857.76,3.83
12912.24,143791847.20,3.83
12770.05,143800753.88,3.83
12581.50,143812564.91,3.83
12583.17,142276473.65,3.83
13648.97,127744419.06,3.83
14601.60,114755439.80,3.83
15864.87,97530923.84,3.69
16498.93,87015989.29,3.69
15242.76,84419584.98,3.69
14105.65,82069280.38,3.69
12548.30,78850384.94,3.64
11663.82,77028578.26,3.64
11632.39,77026296.20,3.64
11604.13,77024244.88,3.64
11566.67,77021524.64,3.64
11900.34,77038824.23,3.64
15503.43,77230385.01,3.64
18750.18,77403000.57,3.64
23055.65,77631903.80,3.65
25423.65,77758228.95,3.65
22492.79,77607313.00,3.65
19818.29,77469597.11,3.65
16155.38,77280986.21,3.64
13996.24,77168895.00,3.64
13613.41,77139411.76,3.64
13266.33,77112682.53,3.64
12806.08,77077237.25,3.65
12550.15,79077182.76,3.65
12912.81,104232266.78,3.65
13239.22,126873254.65,3.65
13672.07,156897173.35,3.73
13950.05,176125954.36,3.73
14066.76,183459525.37,3.73
14173.11,190142272.89,3.73
14316.45,199149454.34,3.86
14389.66,203943146.41,3.86
14159.09,192368816.09,3.86
13948.45,181794590.83,3.86
13664.54,167542374.17,3.84
13502.06,158680293.69,3.84
13689.78,158683280.81,3.84
13863.44,158686044.23,3.84
14097.50,158689768.84,3.84
14493.27,158709024.42,3.84
17929.59,158942341.17,3.84
21116.66,159158733.49,3.84
25412.26,159450392.71,3.84
27919.60,159629574.52,3.84
24579.83,159551079.27,3.84
21441.45,159477317.48,3.84
17143.23,159376295.91,3.84
14439.73,159313417.26,3.84
14240.63,159318673.29,3.84
14054.80,159323579.06,3.84
13804.34,159330191.18,3.83
13634.24,159326787.51,3.83
13501.58,159223042.89,3.83
13378.68,159126934.74,3.83
13215.72,158999486.99,3.83
13117.54,158917355.46,3.83
13255.87,158938855.04,3.83
13385.66,158959027.15,3.83
13560.59,158986215.64,3.84
13710.47,158957272.37,3.84
14460.36,157999714.91,3.84
15158.61,157108109.80,3.84
16099.72,155906381.17,3.82
16686.53,155050430.70,3.82
16212.02,153814558.56,3.82
15745.12,152598497.44,3.82
15129.22,150994331.72,3.81
15179.68,149840482.97,3.81
23683.29,148003464.79,3.81
31906.18,146227090.44,3.81
42578.44,143921583.30,3.80
49530.06,141674193.99,3.80
44629.05,127873781.64,3.80
39973.97,114765884.30,3.80
33699.74,97098718.32,3.64
29323.00,85251284.77,3.64
25581.29,85025894.53,3.64
21935.01,84806252.28,3.64
17202.60,84521184.69,3.62
14355.49,84337171.36,3.62
23812.41,84613605.25,3.62
32865.85,84878244.78,3.62
45068.30,85234932.85,3.69
53004.61,85408434.11,3.69
43615.50,83655476.02,3.69
34597.79,81971857.82,3.69
22639.52,79739233.68,3.67
14298.43,78375302.20,3.67
22200.16,87398288.21,3.67
29899.46,96190119.03,3.67
40444.15,108231104.71,3.67
47633.52,116642387.62,3.67
47925.12,123157532.65,3.67
48207.22,129460073.05,3.67
48587.43,137954801.42,3.79
48636.92,143888632.83,3.79
41042.61,143904336.85,3.79
33503.99,143919925.72,3.79
23719.82,143940158.08,3.83
16789.29,143959461.07,3.83
20450.53,144160416.04,3.83
24024.47,144356579.93,3.83
28841.53,144620974.73,3.85
32183.58,144805053.65,3.85
27929.49,144603598.09,3.85
23760.83,144406187.89,3.85
18232.83,144144404.79,3.83
14114.22,143949193.03,3.83
14376.37,143950933.76,3.83
14634.30,143952646.45,3.83
14976.33,143954917.64,3.82
15231.83,143956579.64,3.82
14747.98,143939121.49,3.82
14265.30,143921705.71,3.82
13604.25,143897853.65,3.83
13128.91,143880465.91,3.83
12912.96,143848194.16,3.83
12699.10,143816234.50,3.83
12415.49,143773853.22,3.83
12201.63,143741893.56,3.83
12387.15,143749205.16,3.83
12951.48,143771986.66,3.83
13468.05,143792840.14,3.83
13840.44,143807961.46,3.83
13473.87,143813927.24,3.83
13108.88,143819867.57,3.83
12624.86,143827744.97,3.83
12259.86,143833685.30,3.83
12304.95,143827521.13,3.83
