L1-dcache-loads,L1-dcache-stores,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,r110,r13C,r1A2,r1C2,power
63943632.80,64079514.60,7526779.70,487789.59,1521018.71,62487333.13,259404743.10,127972108.38,498264.11,0.00,0.00,1746409.20,3.93
64440565.07,64837856.14,7538327.06,493481.54,1529934.59,62704875.75,260326605.47,129080004.80,505871.79,0.00,0.00,1759763.62,3.93
64339744.44,64711921.66,7552612.71,492513.82,1529523.58,62692048.92,260227741.84,128633614.45,501742.53,0.00,0.00,1755729.79,3.93
63771390.71,63937506.96,7594741.22,486626.40,1523978.12,62547430.77,259466791.89,126629008.51,484436.59,0.00,0.00,1736048.72,3.93
63244188.70,63219163.86,7633819.40,481165.26,1518834.18,62413283.72,258760938.61,124769546.33,468383.69,0.00,0.00,1717792.66,3.89
62846626.54,62677462.51,7663288.20,477047.02,1514955.15,62312123.65,258228655.81,123367328.94,456278.23,0.00,0.00,1704025.80,3.89
62726596.13,62511054.23,7652050.27,475093.03,1512270.51,62240663.56,257941109.56,123238105.87,455302.51,0.00,0.00,1701121.30,3.89
62577417.00,62297660.56,7591799.31,471031.01,1505454.87,62057791.93,257292166.39,123753609.53,460248.29,0.00,0.00,1700389.28,3.89
62436193.86,62095647.55,7534761.63,467185.62,1499002.73,61884673.16,256677832.49,124241620.47,464930.30,0.00,0.00,1699696.30,3.89
62331415.40,61945766.93,7492443.36,464332.59,1494215.65,61756230.20,256222036.37,124603693.11,468404.05,0.00,0.00,1699182.15,3.89
62263434.31,61905472.42,7486404.53,464298.91,1493066.63,61816136.09,256784985.86,124651474.72,474193.49,0.00,0.00,1697942.33,3.89
62100702.95,61873526.94,7496210.21,466277.00,1492532.83,62121796.25,259105240.88,124553873.07,492057.16,0.00,0.00,1693947.91,3.89
61946098.89,61843176.91,7505526.16,468156.30,1492025.69,62412190.82,261309615.32,124461145.93,509028.66,0.00,0.00,1690152.98,3.91
61829512.22,61820290.00,7512551.30,469573.48,1491643.26,62631176.88,262971930.48,124391220.55,521826.84,0.00,0.00,1687291.23,3.91
61875225.62,61889242.19,7530622.98,470399.44,1491103.80,62652734.69,262956378.51,124281572.81,520249.37,0.00,0.00,1689006.05,3.91
62162756.89,62171777.23,7591802.47,472112.45,1489448.23,62517591.89,261255026.46,123937353.07,501655.64,0.00,0.00,1698298.16,3.91
62441431.93,62445609.91,7651097.58,473772.70,1487843.64,62386611.61,259606077.68,123603735.63,483634.62,0.00,0.00,1707304.05,3.90
62648190.82,62648776.10,7695090.72,475004.50,1486653.15,62289432.69,258382664.08,123356213.02,470264.19,0.00,0.00,1713985.85,3.90
62686636.75,62680334.12,7686984.17,474136.80,1487536.67,62221475.17,257876200.53,123436209.88,466658.79,0.00,0.00,1715561.57,3.90
62617600.21,62589123.86,7611091.14,469604.06,1492086.20,62066452.95,257236348.47,123992432.37,466917.30,0.00,0.00,1714582.92,3.90
62550413.63,62500357.75,7537231.80,465192.79,1496513.82,61915584.84,256613642.45,124533749.83,467168.88,0.00,0.00,1713630.49,3.89
62499748.35,62433419.38,7481534.60,461866.26,1499852.68,61801815.44,256144060.86,124941956.44,467358.59,0.00,0.00,1712912.26,3.89
62425341.03,62361257.31,7469589.16,461337.07,1500778.75,61839363.74,256288944.47,125005392.98,469288.07,0.00,0.00,1711967.78,3.89
62200908.72,62166358.63,7494372.56,463533.43,1500109.24,62130773.89,257452491.99,124730034.57,476545.13,0.00,0.00,1709215.03,3.89
61976237.79,61971252.73,7519182.30,465732.13,1499439.01,62422493.87,258617276.62,124454383.39,483809.91,0.00,0.00,1706459.35,3.89
61809546.46,61826496.74,7537589.53,467363.42,1498941.75,62638931.28,259481471.67,124249868.00,489199.91,0.00,0.00,1704414.81,3.89
61828514.48,61915978.72,7574532.42,474967.76,1498043.41,62949775.77,261053888.94,124094895.53,494010.47,0.00,0.00,1707911.16,3.89
62132715.61,62474183.56,7698156.59,503363.38,1495105.13,63905847.31,266205444.67,123750276.28,506017.78,0.00,0.00,1724786.25,3.89
62435947.47,63030609.82,7821386.86,531668.53,1492176.20,64858872.55,271340586.17,123406755.08,517986.82,0.00,0.00,1741607.58,3.91
62664614.12,63450209.94,7914314.60,553013.40,1489967.51,65577547.32,275212987.95,123147706.31,527012.67,0.00,0.00,1754292.52,3.91
62728102.44,63526505.23,7918821.01,554341.80,1490161.99,65579182.17,275314924.23,123173540.17,525983.20,0.00,0.00,1755269.95,3.91
62613542.18,63143366.51,7780676.38,523872.47,1494742.55,64367949.50,269189038.45,123723779.77,506255.27,0.00,0.00,1737971.02,3.91
62493123.58,62740634.97,7635467.37,491845.02,1499557.34,63094777.22,262749889.23,124302157.33,485518.49,0.00,0.00,1719787.46,3.92
62407110.30,62452969.59,7531746.64,468968.26,1502996.48,62185368.45,258150496.94,124715284.16,470706.50,0.00,0.00,1706799.21,3.92
62324376.76,62287433.92,7488027.03,459322.24,1504208.82,61791730.29,256375957.61,124847459.58,465532.59,0.00,0.00,1701378.81,3.92
62118109.28,62105646.76,7495454.22,460945.87,1502877.99,61809725.66,257455616.05,124626085.83,471481.50,0.00,0.00,1702557.13,3.92
61905545.26,61918310.35,7503108.13,462619.05,1501506.53,61828270.36,258568232.21,124397954.40,477612.01,0.00,0.00,1703771.42,3.90
61747836.48,61779318.83,7508786.83,463860.45,1500488.99,61842029.34,259393721.62,124228695.60,482160.46,0.00,0.00,1704672.35,3.90
61736772.09,61838223.28,7539418.86,467297.67,1500863.18,61927754.20,260004292.86,124089856.32,482687.20,0.00,0.00,1706210.62,3.90
62003707.41,62387451.03,7668070.16,480517.15,1504623.15,62292084.47,261134469.16,123795712.63,475938.12,0.00,0.00,1711431.40,3.90
62280283.05,62956514.02,7801367.67,494214.05,1508518.91,62669572.45,262305461.54,123490946.01,468945.31,0.00,0.00,1716840.73,3.90
62488848.28,63385643.49,7901887.10,504542.86,1511456.70,62954235.52,263188504.97,123261121.99,463672.03,0.00,0.00,1720919.90,3.90
62585965.31,63527326.87,7934114.76,506658.97,1512263.27,63015374.74,263200809.87,123255932.76,461057.88,0.00,0.00,1721737.89,3.90
62554820.07,63174531.38,7846706.96,491740.96,1509036.68,62618232.17,261088112.31,123795924.90,461057.31,0.00,0.00,1715758.28,3.90
62520754.13,62788651.78,7751102.32,475423.98,1505507.52,62183846.76,258777292.27,124386555.90,461056.69,0.00,0.00,1709217.92,3.89
62495880.58,62506898.42,7681295.75,463509.99,1502930.67,61866676.46,257090026.84,124817810.28,461056.23,0.00,0.00,1704442.42,3.89
62856497.93,62559901.43,7671712.53,459901.36,1514383.77,61707137.29,256443940.38,126091219.66,476735.09,0.00,0.00,1727603.78,3.89
64745341.16,63551713.52,7802487.95,472236.01,1578961.81,61714299.61,257507441.61,131428000.64,556081.78,0.00,0.00,1857079.85,3.89
66755162.92,64607050.18,7941639.39,485360.69,1647676.00,61721920.66,258639059.04,137106597.15,640510.54,0.00,0.00,1994848.73,4.00
68270766.22,65402877.82,8046573.27,495257.99,1699493.26,61727667.69,259492409.89,141388817.47,704178.13,0.00,0.00,2098740.02,4.00
68756808.15,65698898.69,8090578.82,500407.26,1716519.37,61769772.35,259945819.25,142765508.00,727009.72,0.00,0.00,2134599.24,4.00
66675034.07,64837301.61,8005192.75,498020.05,1647664.18,61990315.04,259793535.79,136903000.33,653254.35,0.00,0.00,2006321.57,4.00
64412872.74,63901046.52,7912407.91,495425.99,1572842.64,62229967.91,259628056.87,130532502.10,573108.03,0.00,0.00,1866928.55,3.93
62734494.99,63206405.65,7843567.54,493501.36,1517329.89,62407774.88,259505282.18,125806003.42,513644.62,0.00,0.00,1763507.92,3.93
61905423.02,62887168.75,7809479.95,492543.79,1489403.33,62555062.15,259605845.63,123377407.46,479230.12,0.00,0.00,1707241.01,3.93
62664381.57,63339338.33,7840133.56,493374.46,1511589.74,62818145.81,260592713.09,124972603.06,476995.06,0.00,0.00,1724081.63,3.93
63478910.07,63824615.17,7873031.59,494265.96,1535400.60,63100492.12,261651837.69,126684596.80,474596.34,0.00,0.00,1742155.29,3.91
64093144.68,64190561.64,7897839.94,494938.24,1553356.34,63313409.00,262450521.82,127975608.47,472787.47,0.00,0.00,1755784.62,3.91
64456015.00,64373567.54,7904366.78,494713.49,1564117.40,63419212.07,262845168.65,128772751.49,472174.86,0.00,0.00,1763735.84,3.91
63737017.15,63666218.40,7806982.44,488697.98,1544388.64,63001988.75,261261293.81,127551215.89,478126.09,0.00,0.00,1746936.56,3.91
62896970.43,62839781.54,7693202.69,481669.70,1521338.39,62514522.65,259410761.35,126124025.29,485079.27,0.00,0.00,1727308.99,3.90
62263492.57,62216566.86,7607401.56,476369.69,1503956.23,62146925.27,258015277.86,125047783.21,490322.64,0.00,0.00,1712507.87,3.90
61766368.42,61728680.20,7546197.04,472555.86,1490345.83,61876466.90,256976586.15,124179625.21,493981.41,0.00,0.00,1701300.36,3.90
61753542.76,61728141.27,7607009.79,475973.71,1490303.31,62052901.27,257524194.82,123917230.00,489433.30,0.00,0.00,1705162.21,3.90
61737698.13,61727475.49,7682136.90,480196.06,1490250.77,62270865.47,258200701.86,123593071.12,483814.65,0.00,0.00,1709933.08,3.89
61726380.54,61726999.93,7735799.12,483212.03,1490213.24,62426554.20,258683921.17,123361529.06,479801.32,0.00,0.00,1713340.84,3.89
61730325.70,61736580.45,7774822.89,487772.86,1491075.89,62587352.64,259449302.54,123388208.89,478389.14,0.00,0.00,1717451.26,3.89
61890919.68,61856433.33,7706908.84,512399.00,1501814.70,62961919.80,263811116.86,126024612.58,501564.97,0.00,0.00,1732747.66,3.89
62085133.07,62001376.70,7624777.38,542180.47,1514801.62,63414900.41,269086051.50,129212931.97,529592.53,0.00,0.00,1751246.27,3.89
62229226.88,62108915.34,7563841.13,564276.41,1524437.07,63750982.80,272999712.69,131578459.26,550387.18,0.00,0.00,1764971.04,3.89
62340549.03,62189287.59,7513629.55,580136.95,1532043.20,63980934.26,275822762.39,133348921.55,565824.66,0.00,0.00,1774834.30,3.89
62249783.89,62088127.65,7513340.21,551287.87,1527973.85,63402832.17,270883367.16,131154726.65,544979.92,0.00,0.00,1757057.53,3.89
62137362.84,61962831.68,7512981.84,515555.59,1522933.57,62686799.08,264765467.81,128437012.65,519161.78,0.00,0.00,1735039.36,3.95
62053953.68,61869870.15,7512715.95,489044.55,1519194.01,62155548.72,260226381.19,126420644.20,500006.38,0.00,0.00,1718703.30,3.95
61976656.31,61788947.38,7512936.43,466754.02,1515439.18,61716292.93,256385503.16,124661360.24,483555.18,0.00,0.00,1704509.73,3.95
61889723.02,61770556.27,7519670.88,473332.13,1507197.09,61959549.94,257145255.16,124201774.75,483122.36,0.00,0.00,1701682.36,3.95
61782118.23,61747792.01,7528006.70,481474.42,1496995.15,62260650.01,258085665.41,123632906.33,482586.63,0.00,0.00,1698182.69,3.90
61700973.64,61730625.52,7534292.72,487614.51,1489301.88,62487709.09,258794827.24,123203923.59,482182.64,0.00,0.00,1695543.58,3.90
61638608.10,61723366.32,7541227.33,493072.42,1482497.13,62689697.70,259423158.18,122818806.48,481578.71,0.00,0.00,1693497.73,3.90
61905110.67,61917559.41,7569426.91,490063.32,1487051.69,62582054.88,259028219.17,122940897.64,476091.58,0.00,0.00,1701758.74,3.90
62248841.99,62168026.96,7605798.35,486182.23,1492926.10,62443218.66,258518832.31,123098369.13,469014.35,0.00,0.00,1712413.66,3.89
62503868.46,62353857.73,7632783.61,483302.71,1497284.53,62340211.14,258140900.12,123215202.82,463763.50,0.00,0.00,1720318.93,3.89
62741576.84,62523576.50,7657151.33,480494.81,1501422.82,62240011.69,257775952.63,123335383.33,458880.83,0.00,0.00,1727551.03,3.89
62647485.90,62330206.82,7619143.11,477129.12,1502524.21,62128406.09,257462309.97,123695370.23,461233.20,0.00,0.00,1719762.41,3.89
62522228.50,62072785.83,7568545.14,472648.58,1503990.42,61979832.53,257044777.07,124174598.33,464364.76,0.00,0.00,1709393.91,3.90
62430770.72,61884827.65,7531600.59,469377.08,1505060.99,61871350.25,256739911.79,124524510.91,466651.30,0.00,0.00,1701823.25,3.90
62358121.23,61726111.21,7501522.23,466600.44,1506440.30,61789945.64,256544738.41,124851294.63,469146.11,0.00,0.00,1696105.83,3.90
63002508.20,62634305.25,7729484.76,481784.35,1522281.04,62765094.08,260770498.80,124544762.80,483033.17,0.00,0.00,1762547.47,3.90
63851384.91,63830705.53,8029788.92,501786.73,1543148.68,64049696.08,266337261.77,124140956.16,501327.16,0.00,0.00,1850073.70,3.89
64481196.66,64718357.36,8252595.23,516627.20,1558631.13,65002787.88,270467440.75,123841357.69,514900.11,0.00,0.00,1915012.52,3.89
65097316.85,65586712.40,8470557.93,531145.05,1573777.00,65935160.30,274507833.23,123548272.23,528178.01,0.00,0.00,1978539.62,3.89
64822206.12,65237377.11,8373196.67,524204.27,1563755.47,65531766.97,272709280.28,123516615.65,519937.59,0.00,0.00,1946760.65,3.89
63804826.62,63942508.61,8013150.51,498572.57,1526949.79,64038978.58,266057665.45,123412248.33,489644.59,0.00,0.00,1829506.38,3.94
63249561.66,63235795.83,7816644.67,484583.31,1506862.00,63224245.15,262427349.88,123355286.78,473111.29,0.00,0.00,1765511.40,3.94
62694296.70,62529083.04,7620138.82,470594.05,1486774.20,62409511.73,258797034.32,123298325.22,456577.99,0.00,0.00,1701516.41,3.94
62638465.01,62404523.12,7598664.19,469802.73,1487078.09,62302671.42,258383305.29,123451210.02,456915.56,0.00,0.00,1701792.40,3.94
62516138.95,62044662.60,7548824.68,469069.00,1491520.53,62028086.16,257397679.62,124043965.35,460905.67,0.00,0.00,1713303.73,3.90
62449162.90,61847631.52,7521536.52,468667.26,1493952.86,61877745.04,256858029.15,124368511.16,463090.34,0.00,0.00,1719606.43,3.90
62382186.85,61650600.44,7494248.36,468265.52,1496385.19,61727403.93,256318378.69,124693056.98,465275.01,0.00,0.00,1725909.12,3.90
62371445.19,61711953.09,7513469.09,472671.23,1498519.63,61922495.05,257339056.02,124651798.51,467820.71,0.00,0.00,1723784.60,3.90
62349301.39,62010934.26,7596884.64,490049.31,1506156.91,62731474.51,261497985.35,124393579.27,477142.79,0.00,0.00,1713586.27,3.90
62337066.14,62176132.20,7642974.75,499651.33,1510376.79,63178464.98,263795944.52,124250903.78,482293.57,0.00,0.00,1707951.32,3.90
62324830.88,62341330.13,7689064.86,509253.36,1514596.67,63625455.45,266093903.69,124108228.30,487444.36,0.00,0.00,1702316.37,3.90
62365497.72,62397115.07,7696947.87,507561.99,1512125.67,63553087.08,265599615.41,124025619.15,487074.40,0.00,0.00,1701793.16,3.90
62537003.60,62549955.55,7708243.75,496310.41,1500130.07,63055294.65,262541592.69,123753106.22,483231.69,0.00,0.00,1702210.10,3.89
62631545.40,62634208.13,7714470.55,490108.03,1493517.54,62780888.94,260855872.20,123602884.76,481113.41,0.00,0.00,1702439.94,3.89
62726087.20,62718460.72,7720697.34,483905.66,1486905.02,62506483.22,259170151.72,123452663.31,478995.13,0.00,0.00,1702669.78,3.89
62701014.79,62679437.13,7678296.44,489692.25,1486815.05,62417638.05,259102220.33,123648278.68,487734.12,0.00,0.00,1704140.35,3.89
62548742.76,62474497.19,7499111.29,516874.80,1489812.38,62188712.63,259679541.99,124536877.24,525090.47,0.00,0.00,1710127.71,3.90
62462982.57,62359074.24,7398193.53,532184.12,1491500.48,62059780.95,260004691.75,125037339.33,546129.71,0.00,0.00,1713499.81,3.90
62377222.39,62243651.28,7297275.77,547493.43,1493188.59,61930849.28,260329841.51,125537801.43,567168.95,0.00,0.00,1716871.91,3.90
62302043.52,62182375.52,7301847.58,543049.42,1495905.66,61996060.88,261592745.12,125967424.78,567025.49,0.00,0.00,1722204.26,3.90
62045796.94,62008453.63,7398881.58,512262.48,1506249.97,62374371.79,266753428.54,127423834.33,550264.50,0.00,0.00,1742459.90,3.94
61900057.74,61909536.26,7454069.27,494752.54,1512133.25,62589534.59,269688546.31,128252161.36,540731.75,0.00,0.00,1753980.22,3.94
61751150.29,61808468.51,7510456.69,476861.94,1518144.43,62809374.84,272687470.99,129098495.50,530991.77,0.00,0.00,1765750.98,3.94
61819880.79,61878343.35,7538035.33,474558.05,1517592.20,62805151.19,271863273.27,128679892.16,524172.64,0.00,0.00,1761902.51,3.94
62233346.69,62258370.70,7610875.83,479034.75,1510411.88,62610908.67,265932861.46,126210227.67,502794.38,0.00,0.00,1736000.16,3.90
62472285.10,62477985.26,7652969.73,481621.79,1506262.42,62498657.58,262505727.18,124783029.67,490440.07,0.00,0.00,1721031.42,3.90
62711223.51,62697599.81,7695063.63,484208.83,1502112.97,62386406.48,259078592.89,123355831.67,478085.76,0.00,0.00,1706062.67,3.90
62737196.96,62710918.72,7685804.92,482693.65,1500305.09,62299125.97,258019218.36,123151259.95,474001.80,0.00,0.00,1702356.64,3.90
62586743.73,62524332.78,7595985.83,472843.39,1496708.36,62026209.78,257033891.10,123823710.42,469236.74,0.00,0.00,1702268.04,3.90
62497611.89,62413795.10,7542774.99,467007.88,1494577.57,61864528.13,256450161.25,124222085.08,466413.81,0.00,0.00,1702215.55,3.90
62410376.46,62305609.29,7490696.30,461296.52,1492492.12,61706286.53,255878851.18,124611983.69,463650.95,0.00,0.00,1702164.18,3.90
62326869.89,62231821.67,7479886.33,460603.68,1491651.32,61733783.53,256074234.74,124691902.00,465744.77,0.00,0.00,1703357.86,3.90
62047687.37,62021586.35,7491548.96,464133.00,1490255.09,62044845.34,257636272.36,124599960.39,478546.78,0.00,0.00,1708870.33,3.89
61883248.38,61897757.38,7498418.27,466211.77,1489432.71,62228061.29,258556315.26,124545806.62,486087.18,0.00,0.00,1712117.19,3.89
61718809.39,61773928.41,7505287.58,468290.55,1488610.33,62411277.25,259476358.16,124491652.86,493627.59,0.00,0.00,1715364.05,3.89
61655134.57,61803845.94,7525276.35,470194.41,1493458.80,62466983.36,260042673.13,124368722.08,497374.29,0.00,0.00,1735415.20,3.89
61594192.10,62146240.36,7614232.73,476444.58,1518918.99,62458892.00,261431076.78,123840220.70,504292.02,0.00,0.00,1830334.70,3.90
61558618.01,62346107.05,7666159.45,480093.01,1533780.92,62454168.82,262241532.90,123531717.35,508330.13,0.00,0.00,1885742.28,3.90
61523043.92,62545973.75,7718086.16,483741.43,1548642.86,62449445.64,263051989.02,123223214.00,512368.23,0.00,0.00,1941149.86,3.90
60596916.02,61571421.38,8332451.50,475364.43,1528688.39,61269750.93,263786501.61,126650514.02,499832.33,0.00,0.00,1938230.23,3.90
56094758.51,56455557.26,11273887.02,428312.34,1406769.68,55470227.39,266110123.91,144013228.13,431686.79,0.00,0.00,1835528.21,3.94
53389392.54,53381412.33,13041408.38,400038.53,1333508.19,51985268.55,267506398.63,154446558.32,390737.84,0.00,0.00,1773814.12,3.94
50625214.27,50240438.17,14847354.12,371150.08,1258654.07,48424549.73,268933027.15,165106700.05,348898.70,0.00,0.00,1710758.42,3.94
49281667.44,48808459.36,15430865.49,357455.22,1230028.48,46990514.90,268718402.58,168780901.94,334428.86,0.00,0.00,1687014.12,3.94
47369979.94,47122831.30,15167777.20,339256.86,1218120.60,46052321.75,265039332.14,168408953.10,335635.62,0.00,0.00,1678880.99,3.88
46234185.14,46121345.66,15011468.02,328444.63,1211045.75,45494911.14,262853478.52,168187966.37,336352.60,0.00,0.00,1674048.83,3.88
45047910.58,45075349.55,14848211.77,317151.86,1203656.47,44912726.72,260570475.85,167957158.01,337101.44,0.00,0.00,1669001.92,3.88
44572299.45,44717726.74,14799177.19,313569.94,1200073.85,44722117.35,259561491.29,167774026.28,336247.02,0.00,0.00,1667015.32,3.88
44601878.42,45089688.22,14895223.24,319148.83,1196784.89,44976409.51,259093748.21,167272309.46,329760.49,0.00,0.00,1667347.58,3.88
44619906.35,45316393.10,14953761.86,322549.07,1194780.31,45131396.73,258808665.91,166966520.67,325807.05,0.00,0.00,1667550.10,3.88
44638326.20,45548026.34,15013573.05,326023.23,1192732.16,45289753.22,258517386.16,166654084.30,321767.66,0.00,0.00,1667757.01,3.88
44715009.62,45636076.31,15055300.33,337999.05,1192768.63,45786994.52,261169178.95,167116307.70,333889.80,0.00,0.00,1677453.01,3.88
45102214.08,45590019.82,15149937.26,397076.80,1197747.62,48207042.85,276722965.16,170437389.73,411303.06,0.00,0.00,1731358.73,3.88
45342149.96,45561480.36,15208580.16,433685.04,1200832.91,49706654.78,286361055.03,172495337.98,459273.11,0.00,0.00,1764762.06,3.88
45582085.84,45532940.91,15267223.06,470293.28,1203918.20,51206266.71,295999144.90,174553286.22,507243.17,0.00,0.00,1798165.38,3.88
45629870.73,45462059.77,15264626.07,477486.41,1205253.58,51487486.84,298161840.28,175087733.58,518863.72,0.00,0.00,1805290.28,3.88
45220961.22,45113621.84,15077737.23,414502.23,1204386.22,48825577.10,283217373.05,172339302.38,449699.66,0.00,0.00,1751239.86,3.97
44963233.58,44894008.25,14959944.86,374804.54,1203839.54,47147827.71,273798169.09,170607020.22,406106.92,0.00,0.00,1717172.95,3.97
44705505.95,44674394.67,14842152.50,335106.84,1203292.86,45470078.32,264378965.14,168874738.06,362514.18,0.00,0.00,1683106.03,3.97
